$delimiter:,
@header-name:Change,Country,Location,Name,NameWoDiacritics,Subdivision,Function,Status,Date,IATA,Coordinates,Remarks
,BE,LTA,Leval-Trahegnies,Leval-Trahegnies,WHT,--3-----,RN,0307,,5025N 00413E,
,BE,LCI,Liberchies,Liberchies,WHT,--3-----,RN,0307,,5030N 00425E,
,BE,LBN,Libin,Libin,WLX,--3-----,RL,0307,,4959N 00515E,
,BE,LIB,Libramont-Chevigny,Libramont-Chevigny,WLX,--3-5---,AI,0307,,4955N 00523E,
,BE,LHA,Lichtaart,Lichtaart,VAN,-----6--,RL,0601,,5113N 00455E,
,BE,LIC,Lichtervelde,Lichtervelde,VWV,--3-----,RL,0307,,5102N 00309E,
,BE,LDK,Liedekerke,Liedekerke,VBR,--3-----,RL,0307,,5052N 00405E,
,BE,LHK,Liefkenshoek,Liefkenshoek,VOV,1-3-----,RN,0307,,5101N 00353E,
,BE,LGG,"Liège",Liege,WLG,1--4----,AI,0212,,5038N 00534E,
,BE,LIE,Lier,Lier,VAN,1-3-----,RN,0307,,5108N 00434E,
,BE,LNX,Lierneux,Lierneux,WLG,--3-----,RN,0307,,5017N 00548E,
,BE,LER,Liers,Liers,WLG,--3-----,RN,0307,,5042N 00534E,
+,BE,LIV,Lievegem,Lievegem,VOV,--3-----,RL,2001,,5106N 00336E,
,BE,LGN,Ligne,Ligne,WHT,--3-----,RN,0307,,5037N 00342E,
,BE,LUE,Ligneuville,Ligneuville,WLG,--3-----,RL,0601,,5023N 00603E,
,BE,LGY,Ligney,Ligney,WLG,--3-----,RN,0307,,5040N 00511E,
,BE,LLE,Lille,Lille,VAN,--3-----,RN,0307,,5114N 00450E,
,BE,LIL,Lillo,Lillo,VAN,1-3-----,RN,0307,,5118N 00418E,
,BE,LWI,"Lillois-Witterzée",Lillois-Witterzee,WBR,-23-----,RN,0307,,5039N 00422E,
,BE,LIM,Limbourg,Limbourg,WLG,--3-----,RL,0201,,5037N 00556E,
,BE,LME,Limelette,Limelette,WBR,-23-----,RN,0307,,5041N 00434E,
,BE,LCE,Lincent,Lincent,WLG,--3-----,RN,0307,,5043N 00502E,
,BE,LDN,Linden,Linden,WBR,--3--6--,RL,0701,,5053N 00446E,
,BE,LKK,Linkebeek,Linkebeek,VBR,--3-----,RN,0307,,5046N 00420E,
,BE,LNI,Lint,Lint,VAN,--3-----,RN,0307,,5108N 00430E,
,BE,LIN,Linter,Linter,VBR,--3-----,RN,0307,,5048N 00503E,
,BE,LSO,Lisogne,Lisogne,WNA,--3-----,RN,0307,,5017N 00458E,
,BE,LSG,Lissewege,Lissewege,VWV,1-3-----,RN,0307,,5118N 00311E,
,BE,LVM,Lives-sur-Meuse,Lives-sur-Meuse,WNA,-23-----,RN,0307,,5028N 00455E,
,BE,LIX,Lixhe,Lixhe,WLG,1-3-----,RN,0307,,5045N 00540E,
,BE,XLO,Lo,Lo,VWV,--3-----,RQ,0907,,5059N 00245E,
,BE,LBS,Lobbes,Lobbes,WHT,1-3-----,RL,0307,,5021N 00415E,
,BE,LOH,Lochristi,Lochristi,VOV,--3-----,RN,0307,,5106N 00350E,
,BE,LOD,Lodelinsart,Lodelinsart,WHT,--3-----,RL,0106,,5026N 00426E,
,BE,LEH,Loenhout,Loenhout,VAN,--3--6--,RL,0701,,5124N 00438E,
,BE,LKO,Loker,Loker,VWV,--3-----,RN,0307,,5047N 00246E,
,BE,LOK,Lokeren,Lokeren,VOV,1-3-----,RL,0307,,5106N 00359E,
,BE,LSI,Lombardsijde,Lombardsijde,VWV,--3-----,RN,0307,,5109N 00245E,
,BE,LML,Lommel,Lommel,VLI,1-3-----,RN,0307,,5114N 00518E,
,BE,LWE,Lommersweiler,Lommersweiler,WLG,--3-----,RN,0307,,5014N 00609E,
,BE,LOP,Lompret,Lompret,WHT,--3-----,RN,0307,,5004N 00423E,
,BE,LPZ,Lomprez,Lomprez,WLX,--3-----,RN,0307,,5005N 00506E,
,BE,LOC,Loncin,Loncin,WLG,--3-----,RN,0307,,5040N 00530E,
,BE,LNZ,Londerzeel,Londerzeel,VBR,--3-----,RN,0307,,5100N 00418E,
,BE,LGA,Longchamps,Longchamps,WLX,--3-----,RN,0307,,5003N 00542E,
,BE,LFG,Longueville,Longueville,WBR,--3-----,RL,0307,,5042N 00444E,
,BE,LTZ,Lontzen,Lontzen,WLG,--3-----,RN,0307,,5041N 00600E,
,BE,LPM,Loppem,Loppem,VWV,--3-----,RL,0307,,5109N 00311E,
,BE,LRI,Lo-Reninge,Lo-Reninge,VWV,--3-----,RN,0307,,5057N 00247E,
,BE,LOT,Lot,Lot,VBR,123-----,RN,0307,,5046N 00416E,
,BE,LPE,Loupoigne,Loupoigne,WBR,--3-----,RN,0307,,5035N 00426E,
,BE,LLN,Louvain-la-Neuve,Louvain-la-Neuve,WBR,--3-----,RL,0307,,5041N 00437E,
,BE,LUV,"Louveigné",Louveigne,WLG,--3-----,RN,0307,,5032N 00542E,
,BE,LVO,Lovendegem,Lovendegem,VOV,--3-----,RN,0307,,5106N 00336E,
,BE,LOY,Loyers,Loyers,WNA,--3-----,RN,0307,,5028N 00456E,
,BE,LOZ,Lozen,Lozen,VLI,1-3-----,RN,0307,,5112N 00534E,
,BE,LBK,Lubbeek,Lubbeek,VBR,--3-----,RL,0307,,5053N 00450E,
,BE,LIU,Luingne,Luingne,WHT,--3-----,RL,1807,,5044N 00314E,
,BE,LUM,Lummen,Lummen,VLI,1-3-----,RN,0307,,5059N 00512E,
,BE,LUI,Lustin,Lustin,WNA,123-----,RL,0601,,5023N 00454E,
,BE,LUT,Luttre,Luttre,WHT,--3-----,RN,0307,,5031N 00423E,
,BE,MAK,Maarkedal,Maarkedal,VOV,--3-----,RN,0307,,5048N 00337E,
,BE,MSK,Maaseik,Maaseik,VLI,1-3-----,RN,0307,,5106N 00548E,
,BE,MMN,Maasmechelen,Maasmechelen,VLI,1-3-----,RN,0307,,5049N 00540E,
,BE,MBO,"Mabompré",Mabompre,WLX,--3-----,RN,0307,,5006N 00544E,
,BE,MAC,Machelen,Machelen,VBR,--3-----,RN,0307,,5055N 00426E,
,BE,MCN,Machelen,Machelen,VOV,-23-----,RL,0401,,5058N 00329E,
,BE,MCO,Macon,Macon,WHT,--3-----,RN,0307,,5003N 00413E,
,BE,MCQ,Macquenoise,Macquenoise,WHT,--3-----,RN,0307,,4959N 00411E,
,BE,MAF,Maffe,Maffe,WNA,--3-----,RN,0307,,5021N 00519E,
,BE,MFF,Maffle,Maffle,WHT,1-3-----,RN,0307,,5037N 00348E,
,BE,MGE,"Magnée",Magnee,WLG,--3-----,RN,0307,,5036N 00540E,
,BE,MLL,Maillen,Maillen,WNA,--3-----,RQ,0901,,5023N 00458E,
,BE,MVA,Mainvault,Mainvault,WHT,--3-----,RN,0307,,5039N 00343E,
,BE,MSR,"Maisières",Maisieres,WHT,1-3-----,RN,0307,,5029N 00357E,
,BE,MSN,Maissin,Maissin,WLX,--3-----,RN,0307,,4958N 00511E,
,BE,MZT,Maizeret,Maizeret,WNA,--3-----,RL,0407,,5027N 00458E,
,BE,MLG,Maldegem,Maldegem,VOV,--3-----,RL,0307,,5113N 00327E,
,BE,MN2,Malderen,Malderen,VBR,--3-----,RL,1607,,5101N 00415E,
,BE,MAL,Malle,Malle,VAN,--3-----,RN,0307,,5118N 00442E,
,BE,MBW,"Malmédy",Malmedy,WLG,--3-----,RN,0212,,5025N 00602E,
,BE,MLN,Malonne,Malonne,WNA,--3-----,RN,0307,,5026N 00448E,
,BE,MAN,Manage,Manage,WHT,1-3-----,RN,0307,,5030N 00413E,
,BE,MHY,Manhay,Manhay,WLX,--3-----,RN,0307,,5018N 00540E,
,BE,MKE,Mannekensvere,Mannekensvere,VWV,--3-----,RN,0307,,5108N 00249E,
,BE,WBR,Maransart,Maransart,WBR,1----6--,RL,1201,,5040N 00427E,
,BE,MBS,Marbais,Marbais,WBR,--3-----,RL,1301,,5033N 00431E,
,BE,MBH,Marbehan,Marbehan,WLX,--3-----,RL,1301,,4944N 00532E,
,BE,MEF,Marche-en-Famenne,Marche-en-Famenne,WLX,--3-----,RL,0307,,5012N 00520E,
,BE,MLD,Marche-les-Dames,Marche-les-Dames,WNA,1-3-----,RL,0307,,5029N 00458E,
,BE,ECA,Marche-Lez-Ecaussinnes,Marche-Lez-Ecaussinnes,WHT,--3-----,RL,1501,,5033N 00410E,
,BE,2HW,"Marche-lez-Écaussinnes",Marche-lez-Ecaussinnes,WHT,--3-----,RL,1607,,5033N 00411E,
,BE,MAP,Marchienne-au-Pont,Marchienne-au-Pont,WHT,1-3-----,RN,0307,,5024N 00423E,
,BE,MCI,Marchin,Marchin,WLG,--3-----,RN,0307,,5028N 00514E,
,BE,MCL,Marcinelle,Marcinelle,WHT,--3-----,RN,0307,,5024N 00426E,
,BE,MRI,Mariakerke,Mariakerke,VOV,--3-----,RN,0307,,5104N 00341E,
,BE,MOU,Marienbourg,Marienbourg,WNA,--3-----,RL,1501,,5006N 00431E,
,BE,MAR,Marke,Marke,VWV,--3-----,RN,0307,,5048N 00313E,
+,BE,MOI,Marloie,Marloie,WLX,-23-----,RL,2001,,5011N 00519E,
,BE,MLY,Marly,Marly,VBR,1-------,RN,0307,,5053N 00423E,
,BE,MRQ,Marquain,Marquain,WHT,--3-----,RN,0307,,5036N 00319E,
,BE,MTA,Martelange,Martelange,WLX,--3-----,RN,0307,,4950N 00544E,
,BE,MSD,Martenslinde,Martenslinde,VLI,--3-----,RN,0307,,5051N 00532E,
,BE,MNE,Martouzin-Neuville,Martouzin-Neuville,WNA,--3-----,RN,0307,,5007N 00500E,
,BE,MBU,Masbourg,Masbourg,WLX,--3-----,RN,0307,,5007N 00519E,
,BE,MHN,Massenhoven,Massenhoven,VAN,1-3-----,RN,0307,,5112N 00437E,
,BE,MBY,Maubray,Maubray,WHT,123-----,RL,0601,,5033N 00330E,
,BE,MUL,Maulde,Maulde,WHT,--3-----,RN,0307,,5037N 00332E,
,BE,MRG,Maurage,Maurage,WHT,1-3-----,RN,0307,,5027N 00405E,
,BE,MAZ,Mazy,Mazy,WNA,--3-----,RN,0307,,5031N 00440E,
,BE,MEA,"Méan",Mean,WNA,--3-----,RN,0307,,5022N 00520E,
,BE,ECH,Mechelen,Mechelen,VAN,1-3-----,RN,0307,ZGP,5102N 00428E,
,BE,MKI,Meensel-Kiezegem,Meensel-Kiezegem,VBR,--3-----,RN,0307,,5054N 00456E,
,BE,MEE,Meer,Meer,VAN,1-3-----,RN,0307,,5127N 00444E,
,BE,MRE,Meerbeek,Meerbeek,VBR,--3-----,RN,0307,,5053N 00436E,
,BE,MBE,Meerbeke,Meerbeke,VOV,--3-----,RN,0307,,5050N 00402E,
,BE,MDK,Meerdonk,Meerdonk,,--3-----,RQ,0907,,5116N 00409E,
,BE,MEH,Meerhout,Meerhout,VAN,1-3-----,RN,0307,,5108N 00505E,
,BE,MLR,Meerle,Meerle,VAN,--3-----,RN,0307,,5128N 00448E,
,BE,MGU,Meeuwen-Gruitrode,Meeuwen-Gruitrode,VLI,--3-----,RN,0307,,5105N 00534E,
,BE,MGM,Meigem,Meigem,VOV,1-3-----,RL,0601,,5101N 00332E,
,BE,MEG,Meilegem,Meilegem,VOV,1-3-----,RL,0601,,5054N 00342E,
,BE,MIS,Meise,Meise,VBR,--3-----,RN,0307,,5056N 00420E,
,BE,MDV,Meix-devant-Virton,Meix-devant-Virton,WLX,--3-----,RN,0307,,4936N 00529E,
,BE,MDE,Meldert,Meldert,VOV,--3-----,RN,0307,,5056N 00408E,
,BE,MNL,Melen,Melen,WLG,--3-----,RN,0307,,5039N 00544E,
,BE,MEI,"Mélin",Melin,WBR,--3-----,RN,0307,,5044N 00450E,
,BE,MEL,Melle,Melle,VOV,1-3-----,RN,0307,,5100N 00348E,
,BE,MLS,Melles,Melles,WHT,--3-----,RN,0307,,5039N 00328E,
,BE,MLT,Mellet,Mellet,WHT,--3-----,RN,0307,,5030N 00428E,
,BE,MBK,Melsbroek,Melsbroek,VBR,--3-----,RN,0307,,5055N 00429E,
,BE,MLE,Melsele,Melsele,VOV,--3-----,RL,0307,,5113N 00417E,
,BE,ELS,Melsen,Melsen,VOV,1-3-----,RL,0601,,5058N 00342E,
,BE,MDO,Mendonk,Mendonk,VOV,--3-----,RN,0307,,5109N 00349E,
,BE,MEN,Menen,Menen,VWV,123-----,RN,0307,,5048N 00307E,
,BE,MCA,"Merbes-le-Château",Merbes-le-Chateau,WHT,--3-----,RN,0307,,5019N 00409E,
,BE,MEC,Merchtem,Merchtem,VBR,--3-----,RN,0307,,5058N 00414E,
,BE,MER,Mere,Mere,VOV,--3-----,RN,0307,,5055N 00358E,
,BE,MRL,Merelbeke,Merelbeke,VOV,1-3-----,RN,0307,,5100N 00345E,
,BE,MRD,Merendree,Merendree,VOV,1-3-----,RN,0307,,5105N 00335E,
,BE,MRM,Merkem,Merkem,VWV,1-3-----,RN,0307,,5057N 00251E,
,BE,MRK,Merksem,Merksem,VAN,1-3-----,RN,0307,,5115N 00427E,
,BE,MPS,Merksplas,Merksplas,VAN,--3-----,RN,0307,,5122N 00452E,
,BE,MLM,Merlemont,Merlemont,WNA,-----6--,RL,0901,,5011N 00437E,
,BE,MSE,Mesen,Mesen,VWV,--3-----,RN,0307,,5046N 00254E,
,BE,MEB,"Meslin-l'Evêque",Meslin-l'Eveque,WHT,--3-----,RL,0307,,5039N 00351E,
,BE,MSP,Mespelare,Mespelare,VOV,1-3-----,RL,0601,,5100N 00404E,
,BE,MES,Messancy,Messancy,WLX,--3-----,RN,0307,,4936N 00549E,
,BE,MSO,Messelbroek,Messelbroek,VBR,--3-----,RN,0307,,5100N 00456E,
,BE,MVI,Mesvin,Mesvin,WHT,--3-----,RN,0307,,5025N 00357E,
,BE,MTE,Mettet,Mettet,WNA,--3-----,RN,0307,,5019N 00440E,
,BE,MEU,Meulebeke,Meulebeke,VWV,--3-----,RN,0307,,5057N 00317E,
,BE,MUX,Meux,Meux,WNA,--3-----,RN,0307,,5033N 00447E,
,BE,MGL,"Mévergnies-lez-Lens",Mevergnies-lez-Lens,WHT,--3-----,RN,0307,,5036N 00351E,
,BE,MCX,Micheroux,Micheroux,WLG,--3-----,RL,0307,,5037N 00543E,
,BE,MID,Middelburg,Middelburg,VOV,--3-----,RN,0307,,5115N 00325E,
,BE,MIK,Middelkerke,Middelkerke,VWV,--3-----,RN,0307,,5111N 00249E,
,BE,MCE,"Miécret",Miecret,WNA,--3-----,RN,0307,,5022N 00515E,
,BE,MBA,Mielen-boven-Aalst,Mielen-boven-Aalst,VLI,--3-----,RN,0307,,5045N 00512E,
,BE,MIL,Milmort,Milmort,WLG,--3-----,RN,0307,,5042N 00536E,
,BE,MHO,Minderhout,Minderhout,VAN,--3-----,RN,0307,,5125N 00446E,
,BE,MOD,Modave,Modave,WLG,--3-----,RN,0307,,5027N 00518E,
,BE,MOE,Moelingen,Moelingen,VLI,--3-----,RN,0307,,5045N 00543E,
,BE,MNO,Moen,Moen,VWV,1-3-----,RN,0307,,5046N 00324E,
,BE,MEW,Moerbeke-Waas,Moerbeke-Waas,VOV,1-3-----,RN,0307,,5110N 00356E,
,BE,MRB,Moerbrugge,Moerbrugge,VWV,123-----,RL,0601,,5110N 00316E,
,BE,JK8,Moerdijk,Moerdijk,VWV,-23-----,RL,1901,,5108N 00259E,
,BE,MOK,Moerkerke,Moerkerke,VWV,--3-----,RL,1207,,5115N 00320E,
,BE,MZK,Moerzeke,Moerzeke,VOV,1-3-----,RL,0601,,5104N 00409E,
,BE,MOS,Moeskroen (Mouscron),Moeskroen (Mouscron),WHT,--3-----,RN,0307,,5044N 00313E,
,BE,MHI,Mohiville,Mohiville,WNA,--3-----,RN,0307,,5019N 00511E,
,BE,MGN,"Moignelée",Moignelee,WNA,123-----,RL,0601,,5027N 00435E,
,BE,MLO,Mol,Mol,VAN,1-3-----,RL,0307,,5111N 00506E,
,BE,MSJ,Molenbeek-Saint-Jean (Sint-Jans-Molenbeek)/Brussel (Bruxelles),Molenbeek-Saint-Jean (Sint-Jans-Molenbeek)/Brussel (Bruxelles),BRU,1-3-----,RN,0307,,5051N 00419E,
,BE,MWE,Molenbeek-Wersbeek,Molenbeek-Wersbeek,VBR,--3-----,RN,0307,,5055N 00457E,
,BE,MND,Molenstede,Molenstede,VBR,--3-----,RN,0307,,5100N 00501E,
,BE,MFG,Molinfaing,Molinfaing,WLX,--3-----,RL,1301,,4953N 00530E,
,BE,MEM,Mollem,Mollem,VBR,-23-----,RN,0307,,5056N 00414E,
,BE,MOM,Momignies,Momignies,WHT,--3-----,RN,0307,,5002N 00410E,
,BE,MIR,Monceau-Imbrechies,Monceau-Imbrechies,WHT,--3-----,RN,0307,,5002N 00413E,
,BE,MSS,Monceau-sur-Sambre,Monceau-sur-Sambre,WHT,1-3-----,RN,0307,,5025N 00422E,
,BE,MQS,Mons,Mons,WHT,1-3-----,RL,0307,QMO,5027N 00356E,
,BE,MSI,Monsin,Monsin,WLG,1-3-----,RN,0307,,5040N 00538E,
,BE,MNT,Mont,Mont,WLX,--3-----,RN,0307,,5000N 00545E,
,BE,MDL,Mont-de-L'Enclus,Mont-de-L'Enclus,WHT,--3-----,RN,0307,,5045N 00328E,
,BE,MTN,Montegnee,Montegnee,WLG,--3-----,RL,1601,,5039N 00531E,
,BE,MON,Montignies-le-Tilleul,Montignies-le-Tilleul,WHT,--3-----,RN,0212,,5023N 00422E,
,BE,MS5,Montignies-Sur-Roc,Montignies-Sur-Roc,WHT,--3-----,RL,1601,,5022N 00343E,
,BE,MGS,Montignies-sur-Sambre,Montignies-sur-Sambre,WHT,1-3-----,RN,0307,,5024N 00430E,
,BE,MOB,Montleban,Montleban,WLX,--3-----,RN,0307,,5012N 00550E,
,BE,MBI,Montroeul-au-Bois,Montroeul-au-Bois,WHT,--3-----,RN,0307,,5038N 00334E,
,BE,MSA,Mont-Saint-Aubert,Mont-Saint-Aubert,WHT,--3-----,RN,0307,,5039N 00324E,
,BE,MSG,Mont-Sainte-Aldegonde,Mont-Sainte-Aldegonde,WHT,--3-----,RN,0307,,5025N 00412E,
,BE,MSU,Mont-Saint-Guibert,Mont-Saint-Guibert,WBR,--3-----,RN,0307,,5037N 00436E,
,BE,MMA,Mont-sur-Marchienne,Mont-sur-Marchienne,WHT,--3-----,RN,0307,,5023N 00424E,
,BE,MOT,Montzen,Montzen,WLG,--3-----,RN,0307,,5042N 00558E,
,BE,MOL,Moorsel,Moorsel,VOV,--3-----,RN,0307,,5057N 00406E,
,BE,MOO,Moorsele,Moorsele,VWV,--3-----,RN,0307,,5050N 00309E,
,BE,MRS,Moorslede,Moorslede,VWV,--3-----,RN,0307,,5053N 00304E,
,BE,MRA,Morialme,Morialme,WNA,--3-----,RL,1107,,5017N 00434E,
,BE,MLW,Morlanwelz-Mariemont,Morlanwelz-Mariemont,WHT,--3-----,RL,0106,,5027N 00414E,
,BE,MRO,Mornimont,Mornimont,WNA,123-----,RL,0601,,5027N 00442E,
,BE,MTX,Mortroux,Mortroux,WLG,--3-----,RN,0307,,5043N 00545E,
,BE,MOR,Mortsel,Mortsel,VAN,--3-----,RN,0307,,5110N 00428E,
,BE,MLX,Moulbaix,Moulbaix,WHT,--3-----,RN,0307,,5036N 00343E,
,BE,MCT,Mourcourt,Mourcourt,WHT,--3-----,RN,0307,,5039N 00326E,
,BE,MOS,Mouscron (Moeskroen),Mouscron (Moeskroen),WHT,--3-----,RN,0307,,5044N 00313E,
,BE,MUS,Moustier,Moustier,WHT,--3-----,RN,0307,,5039N 00336E,
,BE,MUI,Muizen,Muizen,VAN,123-----,RL,0307,,5101N 00431E,
,BE,MUN,Muno,Muno,WLX,--3-----,RN,0307,,4943N 00510E,
,BE,MBL,Munsterbilzen,Munsterbilzen,VLI,--3-----,RL,0307,,5053N 00531E,
,BE,MSL,Musson,Musson,WLX,--3-----,RN,0307,,4934N 00542E,
,BE,NAS,Naast,Naast,WHT,--3-----,RN,0307,,5033N 00405E,
,BE,NMC,"Namêche",Nameche,WNA,123-----,RL,0601,,5028N 00500E,
,BE,NAM,Namur,Namur,WNA,123-----,RN,0307,QNM,5028N 00452E,
,BE,NDI,Nandrin,Nandrin,WLG,--3-----,RN,0307,,5030N 00525E,
,BE,NNE,Naninne,Naninne,WNA,--3-----,RN,0307,,5025N 00455E,
,BE,NSO,Nassogne,Nassogne,WLX,--3-----,RN,0307,,5008N 00521E,
,BE,NTE,Natoye,Natoye,WNA,-23-----,RL,0501,,5020N 00504E,
,BE,NZH,Nazareth,Nazareth,VOV,-23-----,RL,0307,,5058N 00336E,
,BE,NBL,Nederboelare,Nederboelare,VOV,-23-----,RL,0601,,5047N 00351E,
,BE,NED,Nederokkerzeel,Nederokkerzeel,VBR,--3-----,RN,0307,,5055N 00434E,
,BE,NVH,Neder-Over-Heembeek,Neder-Over-Heembeek,VBR,1-3-----,RN,0307,,5054N 00423E,
,BE,NHR,Nederzwalm-Hermelgem,Nederzwalm-Hermelgem,VOV,--3-----,RN,0307,,5053N 00341E,
,BE,NHA,Neerharen,Neerharen,VLI,1-3-----,RL,0601,,5055N 00541E,
,BE,NLA,Neerlanden,Neerlanden,VBR,--3-----,RN,0307,,5047N 00505E,
,BE,NRT,Neeroeteren,Neeroeteren,VLI,1-3-----,RN,0307,,5105N 00542E,
,BE,NRP,Neerpelt,Neerpelt,VLI,123-----,RN,0307,,5113N 00525E,
,BE,NFE,Neffe,Neffe,WNA,123-----,RL,0601,,5014N 00455E,
,BE,NEG,Neigem,Neigem,VOV,--3-----,RN,0307,,5048N 00403E,
,BE,NES,Nessonvaux,Nessonvaux,WLG,--3-----,RL,0307,,5035N 00544E,
,BE,NCA,"Neufchâteau",Neufchateau,WLG,--3-----,RN,0307,,5043N 00546E,
,BE,NCU,"Neufchâteau",Neufchateau,WLX,--3-----,RN,0307,,4950N 00526E,
,BE,NMA,Neufmaison,Neufmaison,WHT,--3-----,RN,0307,,5031N 00347E,
,BE,NEU,Neufvilles,Neufvilles,WHT,--3-----,RN,0307,,5034N 00400E,
,BE,NMO,Neu-Moresnet,Neu-Moresnet,WLG,--3-----,RN,0307,,5043N 00601E,
,BE,NPE,"Neupré",Neupre,WLG,--3-----,RN,0307,,5032N 00530E,
,BE,NCO,Neuville-en-Condroz,Neuville-en-Condroz,WLG,--3-----,RN,0307,,5032N 00527E,
,BE,NHY,Neuville-sous-Huy,Neuville-sous-Huy,WLG,123-----,RL,0601,,5032N 00517E,
,BE,NVL,Nevele,Nevele,VOV,1-3-----,RN,0307,,5102N 00333E,
,BE,NDM,Nidrum,Nidrum,WLG,-----6--,RL,1201,,5027N 00612E,
,BE,NIL,Niel,Niel,VAN,1-3-----,RN,0307,,5107N 00420E,
,BE,NWO,Nieuwenhove,Nieuwenhove,VOV,--3-----,RN,0307,,5047N 00359E,
,BE,NWK,Nieuwerkerken,Nieuwerkerken,VLI,--3-----,RN,0307,,5052N 00511E,
,BE,NWE,Nieuwerkerken,Nieuwerkerken,VOV,--3-----,RN,0307,,5055N 00400E,
,BE,NKW,Nieuwkerken-Waas,Nieuwkerken-Waas,VOV,--3-----,RL,1501,,5112N 00411E,
,BE,NIE,Nieuwpoort,Nieuwpoort,VWV,1-3-----,RN,0307,,5108N 00245E,
,BE,NRO,Nieuwrode,Nieuwrode,VBR,--3-----,RN,0307,,5057N 00450E,
,BE,NYL,Nijlen,Nijlen,VAN,1-3-----,RN,0307,,5110N 00439E,
,BE,NBA,Nimy,Nimy,WHT,1-3-----,RN,0307,,5028N 00357E,
,BE,NNV,Ninove,Ninove,VOV,123-----,RL,0307,,5050N 00401E,
,BE,NIV,Nivelles,Nivelles,WBR,-23-----,RL,0307,,5036N 00420E,
,BE,NVN,Noeveren,Noeveren,VAN,1-3-----,RN,0307,,5106N 00421E,
,BE,NFO,Noirefontaine,Noirefontaine,WLX,--3-----,RN,0307,,4949N 00506E,
,BE,NOK,Nokere,Nokere,VOV,--3-----,RN,0307,,5053N 00330E,
,BE,NVX,Nollevaux,Nollevaux,WLX,--3-----,RN,0307,,4953N 00507E,
,BE,NDW,Noorderwijk,Noorderwijk,VAN,--3-----,RL,1201,,5109N 00450E,
,BE,NSG,Nossegem,Nossegem,VBR,-23-----,RL,0607,,5053N 00431E,
,BE,NVE,Nouvelles,Nouvelles,WHT,--3-----,RN,0307,,5025N 00357E,
,BE,NUK,Nukerke,Nukerke,VOV,--3-----,RN,0307,,5048N 00335E,
,BE,OBI,Obigies,Obigies,WHT,--3-----,RN,0307,,5040N 00321E,
,BE,OBR,Obourg,Obourg,WHT,123-----,RN,0307,,5028N 00400E,
,BE,VLD,Oedelem,Oedelem,VWV,--3-----,RL,1307,,5110N 00320E,
,BE,OEL,Oelegem,Oelegem,VAN,1-3-----,RN,0307,,5113N 00435E,
,BE,OSG,Oeselgem,Oeselgem,VWV,1-3-----,RL,0601,,5056N 00326E,
,BE,OGI,Oeudeghien,Oeudeghien,WHT,--3-----,RN,0307,,5040N 00343E,
,BE,OEV,Oevel,Oevel,VAN,1-3-----,RN,0307,,5108N 00453E,
,BE,OGY,Ogy,Ogy,WHT,--3-----,RN,0307,,5043N 00346E,
,BE,OHA,Ohain,Ohain,WBR,-----6--,RL,1201,,5042N 00428E,
,BE,OHY,Ohey,Ohey,WNA,--3-----,RN,0307,,5026N 00508E,
,BE,OQC,Oisquercq,Oisquercq,WBR,123-----,RN,0307,,5040N 00413E,
,BE,OKG,Okegem,Okegem,VOV,123-----,RL,0601,,5051N 00403E,
,BE,OLN,Olen,Olen,VAN,1-3-----,RN,0307,,5109N 00451E,
,BE,OGS,Ollignies,Ollignies,WHT,1-3-----,RN,0307,,5041N 00351E,
,BE,OLM,Olmen,Olmen,VAN,--3-----,RN,0307,,5109N 00510E,
,BE,ONE,Olne,Olne,WLG,--3-----,RN,0307,,5035N 00545E,
,BE,OLS,Olsene,Olsene,VOV,--3-----,RL,0307,,5056N 00328E,
,BE,OMA,Omal,Omal,WLG,--3-----,RN,0307,,5039N 00512E,
,BE,OBT,Ombret-Rawsa,Ombret-Rawsa,WLG,1-3-----,RN,0307,,5033N 00520E,
,BE,OAY,Onhaye,Onhaye,WNA,--3-----,RN,0307,,5015N 00450E,
,BE,OZL,Onkerzele,Onkerzele,VOV,123-----,RL,0601,,5047N 00354E,
,BE,LVW,Onze-Lieve-Vrouw-Waver,Onze-Lieve-Vrouw-Waver,VAN,--3-----,RN,0307,,5104N 00434E,
,BE,OOG,Ooigem,Ooigem,VWV,1-3-----,RL,0307,,5053N 00320E,
,BE,OOS,Oostakker,Oostakker,VOV,--3-----,RN,0307,,5106N 00346E,
,BE,OKO,Oosteeklo,Oosteeklo,VOV,--3-----,RN,0307,,5112N 00341E,
,BE,OST,Oostende (Ostend),Oostende (Ostend),VWV,123-----,AI,1201,,5112N 00255E,
,BE,OTL,Oosterlo,Oosterlo,VAN,1-3-----,RL,0601,,5107N 00458E,
,BE,OZE,Oosterzele,Oosterzele,VOV,--3-----,RN,0307,,5057N 00348E,
,BE,OSH,Oostham,Oostham,VLI,--3-----,RL,0407,,5106N 00510E,
,BE,OKP,Oostkamp,Oostkamp,VWV,1-3-----,RL,0307,,5109N 00314E,
,BE,OTK,Oostkerke,Oostkerke,VWV,1-3-----,RL,0601,,5117N 00317E,
,BE,OSL,Oostmalle,Oostmalle,VAN,--3-----,RN,0307,,5118N 00444E,
,BE,OSR,Oostrozebeke,Oostrozebeke,VWV,--3-----,RN,0307,,5055N 00320E,
,BE,OSV,Oostvleteren,Oostvleteren,VWV,--3-----,RL,0106,,5056N 00244E,
,BE,OWI,Oostwinkel,Oostwinkel,VOV,--3-----,RN,0307,,5109N 00331E,
